<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.RTS,D,20120503,000000,151950.00000,152650.00000,150145.00000,150755.00000
SPFB.RTS,D,20120504,000000,150800.00000,150800.00000,143160.00000,144675.00000
SPFB.RTS,D,20120505,000000,144605.00000,144760.00000,142610.00000,143000.00000
SPFB.RTS,D,20120507,000000,142945.00000,143980.00000,139260.00000,143745.00000
SPFB.RTS,D,20120508,000000,143720.00000,143800.00000,140670.00000,142320.00000
SPFB.RTS,D,20120510,000000,142305.00000,145945.00000,141005.00000,143625.00000
SPFB.RTS,D,20120511,000000,143565.00000,144385.00000,141570.00000,143030.00000
SPFB.RTS,D,20120512,000000,142975.00000,144490.00000,142500.00000,143825.00000
SPFB.RTS,D,20120514,000000,143815.00000,143815.00000,137550.00000,138080.00000
SPFB.RTS,D,20120515,000000,138160.00000,139725.00000,136200.00000,137145.00000
SPFB.RTS,D,20120516,000000,137000.00000,137085.00000,133715.00000,135170.00000
SPFB.RTS,D,20120517,000000,135200.00000,137200.00000,127715.00000,128085.00000
SPFB.RTS,D,20120518,000000,128065.00000,130910.00000,124945.00000,127010.00000
SPFB.RTS,D,20120521,000000,127105.00000,132345.00000,127105.00000,131990.00000
SPFB.RTS,D,20120522,000000,132035.00000,132980.00000,129010.00000,129175.00000
SPFB.RTS,D,20120523,000000,129020.00000,129675.00000,123185.00000,127190.00000
SPFB.RTS,D,20120524,000000,127150.00000,128425.00000,123600.00000,127120.00000
SPFB.RTS,D,20120525,000000,127160.00000,129250.00000,126055.00000,126225.00000
SPFB.RTS,D,20120528,000000,126400.00000,129930.00000,126400.00000,127555.00000
SPFB.RTS,D,20120529,000000,127680.00000,131150.00000,127680.00000,130115.00000
SPFB.RTS,D,20120530,000000,130060.00000,130060.00000,125605.00000,126985.00000
SPFB.RTS,D,20120531,000000,126985.00000,127950.00000,122585.00000,124440.00000
SPFB.RTS,D,20120601,000000,124400.00000,124400.00000,118590.00000,122045.00000
SPFB.RTS,D,20120604,000000,122040.00000,124470.00000,119610.00000,124400.00000
SPFB.RTS,D,20120605,000000,124400.00000,125700.00000,122255.00000,123920.00000
SPFB.RTS,D,20120606,000000,124000.00000,128475.00000,124000.00000,128310.00000
SPFB.RTS,D,20120607,000000,128325.00000,132070.00000,126830.00000,129295.00000
SPFB.RTS,D,20120608,000000,129285.00000,130690.00000,126200.00000,130205.00000
SPFB.RTS,D,20120609,000000,130320.00000,130750.00000,129130.00000,129935.00000
SPFB.RTS,D,20120613,000000,129400.00000,131225.00000,128450.00000,128745.00000
SPFB.RTS,D,20120614,000000,128950.00000,131000.00000,128305.00000,130870.00000
SPFB.RTS,D,20120615,000000,130905.00000,133880.00000,130545.00000,133660.00000
SPFB.RTS,D,20120618,000000,133725.00000,135625.00000,133345.00000,134880.00000
